(144,29,30,0,0)
(145,3,6,0,7)
(146,25,26,0,5)
(147,49,0,0,0)
(148,11,12,0,0)
(149,45,48,0,0)
(150,45,48,0,0)
(151,9,11,0,0)
(152,22,21,0,0)
(153,17,18,0,8)
(154,41,38,0,9)
(155,47,45,0,0)
(156,14,12,0,6)
(157,13,15,0,0)
(158,12,15,0,7)
(159,4,0,0,0)
(160,2,4,0,0)
(161,20,22,0,0)
(162,19,21,0,6)
(163,2,3,0,0)
(164,22,19,0,0)
(165,26,27,0,9)
(166,17,19,0,0)
(167,25,21,0,8)
(168,9,10,0,6)
(169,5,8,0,8)
(170,47,44,0,8)
(171,36,33,0,0)
(172,28,24,0,0)
(173,35,32,0,6)
(174,3,6,0,5)
(175,0,2,0,0)
(176,3,4,0,7)
(177,3,4,0,5)
(178,3,5,0,9)
(179,19,21,0,0)
(180,33,31,0,0)
(181,42,39,0,5)
(182,36,38,0,9)
(183,18,15,0,7)
(184,5,7,0,7)
(185,4,2,0,5)
(186,21,23,0,8)
(187,6,3,0,0)
(188,48,46,0,0)
(189,14,13,0,0)
(190,10,13,0,9)
(191,23,25,0,6)
(192,31,27,0,8)
(193,31,27,0,0)
(194,47,49,0,5)
(195,3,5,0,7)
(196,39,36,0,0)
(197,15,14,0,0)
(198,7,9,0,6)
(199,43,44,0,0)
(200,47,49,0,0)
(201,43,39,0,0)
(202,32,30,0,0)
(203,41,44,0,0)
(204,32,28,0,0)
(205,48,49,0,0)
(206,49,0,0,0)
(207,3,0,0,0)
(208,13,11,0,6)
(209,11,14,0,0)
(210,36,39,0,6)
(211,11,13,0,8)
(212,7,5,0,9)
(213,45,43,0,0)
(214,33,35,0,0)
(215,11,10,0,0)
(216,3,2,0,0)
(217,49,0,0,0)
(218,7,8,0,0)
(219,11,7,0,6)
(220,2,1,0,0)
(221,40,36,0,5)
(222,22,23,0,0)
(223,23,21,0,0)
(224,35,33,0,5)
(225,35,33,0,8)
(226,43,42,0,0)
(227,33,32,0,0)
(228,14,11,0,8)
(229,40,36,0,0)
(230,44,47,0,0)
(231,31,28,0,0)
(232,33,29,0,9)
(233,40,43,0,0)
(234,28,30,0,0)
(235,35,37,0,8)
(236,3,5,0,0)
(237,31,33,0,0)
(238,49,0,0,0)
(239,23,26,0,7)
(240,34,32,0,6)
(241,15,13,0,0)
(242,34,30,0,8)
(243,3,4,0,0)
(244,40,38,0,0)
(245,16,18,0,0)
(246,41,42,0,6)
(247,10,6,0,0)
(248,48,47,0,7)
(249,46,45,0,0)
(250,19,20,0,8)
(251,42,44,0,0)
(252,37,40,0,9)
(253,1,4,0,6)
(254,17,20,0,9)
(255,1,3,0,0)
(256,48,46,0,0)
(257,21,18,1,10)
(258,22,25,1,8)
(259,16,17,1,7)
(260,45,41,1,1)
(261,26,29,1,1)
(262,31,34,1,1)
(263,28,27,1,1)
(264,46,43,1,7)
(265,36,32,1,8)
(266,15,16,1,1)
(267,19,16,1,10)
(268,22,24,1,6)
(269,27,25,1,1)
(270,27,28,1,1)
(271,2,5,1,1)
(272,31,30,1,7)
(273,17,14,1,1)
(274,44,45,1,9)
(275,30,26,1,6)
(276,8,4,1,1)
(277,14,15,1,6)
(278,39,35,1,10)
(279,28,30,1,7)
(280,47,44,1,8)
(281,47,46,1,1)
(282,8,6,1,1)
(283,26,27,1,8)
(284,35,34,1,8)
(285,21,23,1,1)
(286,3,1,1,1)
(287,0,1,1,7)
(288,33,34,1,1)
(289,4,6,1,1)
(290,31,29,1,9)
(291,39,40,1,9)
(292,4,5,1,9)
(293,17,19,1,9)
(294,49,47,1,1)
(295,31,29,1,8)
(296,1,0,1,10)
(297,13,9,1,1)
(298,36,32,1,1)
(299,5,4,1,1)
(300,9,7,1,9)
(301,1,0,1,1)
(302,37,35,1,6)
(303,27,25,1,1)
(304,25,23,1,1)
(305,37,33,1,1)
(306,42,45,1,1)
(307,48,45,1,8)
(308,6,8,1,1)
(309,17,19,1,1)
(310,43,46,1,6)
(311,12,8,1,1)
(312,43,40,1,9)
(313,2,0,1,1)
(314,14,13,1,1)
(315,36,34,1,9)
(316,3,4,1,1)
(317,12,10,1,1)
(318,27,25,1,8)
(319,13,9,1,1)
(320,37,33,1,10)
(321,9,11,1,6)
(322,4,0,1,1)
(323,14,12,1,8)
(324,42,44,1,10)
(325,35,31,1,10)
(326,31,28,1,1)
(327,13,12,1,1)
(328,42,38,1,1)
(329,8,4,1,1)
(330,10,9,1,8)
(331,4,6,1,6)
(332,37,34,1,1)
(333,10,13,1,8)
(334,5,4,1,9)
(335,21,22,1,1)
(336,37,40,1,1)
(337,31,32,1,7)
(338,31,33,1,9)
(339,1,3,1,10)
(340,11,12,1,1)
(341,22,18,1,1)
(342,22,25,1,1)
(343,12,15,1,1)
(344,32,31,1,1)
(345,34,30,1,10)
(346,23,22,1,8)
(347,26,25,1,1)
(348,37,35,1,1)
(349,34,30,1,1)
(350,44,45,1,1)
(351,7,10,1,6)
(352,39,35,1,10)
(353,48,44,1,1)
(354,39,36,1,1)
(355,27,25,1,1)
(356,38,41,1,9)
(357,2,4,1,9)
(358,41,39,1,7)
(359,37,39,1,1)
(360,27,24,1,8)
(361,38,34,1,6)
(362,10,12,1,1)
(363,37,34,1,10)
(364,23,19,1,10)
(365,46,44,1,7)
(366,42,40,1,9)
(367,42,44,1,1)
(368,35,31,1,6)
(369,25,28,1,1)
(370,18,21,1,1)
(371,6,5,1,1)
(372,12,9,1,1)
(373,42,38,1,1)
(374,36,38,1,6)
(375,26,23,1,1)
(376,21,20,1,1)
(377,25,24,1,1)
(378,17,14,1,1)
(379,35,34,1,1)
(380,23,21,1,1)
(381,42,40,1,1)
(382,29,27,1,7)
(383,24,23,1,10)
(384,6,3,1,1)
(385,22,18,1,7)
(386,29,28,1,1)
(387,4,5,1,9)
(388,21,18,1,1)
(389,31,30,1,1)
(390,38,36,1,7)
(391,19,22,1,8)
(392,22,18,1,8)
(393,46,45,1,1)
(394,45,48,1,1)
(395,1,4,1,1)
(396,39,38,1,10)
(397,40,41,1,1)
(398,3,6,1,9)
(399,32,34,1,1)
(400,24,26,1,10)
(401,15,13,1,9)
(402,10,8,1,1)
(403,48,44,1,1)
(404,11,14,1,9)
(405,33,34,1,1)
(406,40,41,1,7)
(407,24,20,1,1)
(408,30,28,1,9)
(409,20,23,1,7)
(410,41,39,1,1)
(411,11,10,1,8)
(412,0,1,1,1)
(413,16,18,1,1)
(414,22,21,1,10)
(415,18,15,1,1)
(416,10,6,1,8)
(417,21,18,1,1)
(418,3,4,1,9)
(419,4,7,1,1)
(420,40,41,1,1)
(421,28,26,1,1)
(422,4,6,1,1)
(423,41,43,1,1)
(424,40,36,1,8)
(425,6,9,1,8)
(426,24,21,1,9)
(427,12,13,1,7)
(428,24,20,1,1)
(429,28,24,1,10)
(430,48,44,1,9)
(431,41,37,1,1)
(432,13,14,1,1)
(433,0,2,1,1)
(434,45,47,1,10)
(435,15,13,1,10)
(436,6,4,1,9)
(437,7,4,1,8)
(438,4,7,1,10)
(439,7,5,1,1)
(440,9,7,1,1)
(441,36,39,1,1)
(442,30,28,1,1)
(443,37,33,1,1)
(444,36,33,1,1)
(445,35,32,1,6)
(446,28,26,1,6)
(447,7,5,1,1)
(448,24,25,1,9)
(449,3,4,1,8)
(450,18,20,1,9)
(451,33,30,1,8)
(452,41,40,1,7)
(453,9,6,1,8)
(454,8,7,1,9)
(455,21,22,1,10)
(456,14,17,1,1)
(457,32,34,1,1)
(458,5,1,1,1)
(459,28,29,1,7)
(460,9,7,1,1)
(461,42,38,1,1)
(462,7,8,1,1)
(463,46,42,1,1)
(464,45,41,1,10)
(465,21,23,1,8)
(466,14,12,1,1)
(467,36,32,1,7)
(468,40,37,1,1)
(469,34,37,1,1)
(470,30,29,1,1)
(471,35,31,1,8)
(472,5,4,1,1)
(473,41,40,1,6)
(474,42,45,1,10)
(475,25,27,1,10)
(476,25,27,1,6)
(477,12,14,1,1)
(478,4,7,1,10)
(479,6,7,1,1)
(480,0,1,1,1)
(481,27,26,1,1)
(482,1,2,1,7)
(483,28,27,1,1)
(484,12,11,1,10)
(485,23,24,1,8)
(486,1,2,1,6)
(487,15,14,1,1)
(488,43,42,1,1)
(489,32,33,1,1)
(490,41,39,1,1)
(491,4,3,1,1)
(492,10,11,1,6)
(493,17,15,1,6)
(494,24,20,1,9)
(495,29,32,1,6)
(496,3,1,1,1)
(497,34,33,1,1)
(498,1,2,1,6)
(499,18,21,1,8)
(500,20,21,1,8)
(501,7,8,1,1)
(502,26,23,1,1)
(503,33,31,1,1)
(504,24,25,1,6)
(505,3,6,1,1)
(506,33,35,1,1)
(507,43,44,1,1)
(508,31,33,1,1)
(509,20,18,1,1)
(510,35,33,1,6)
(511,3,4,1,10)
(512,22,19,1,1)
(513,10,6,1,10)
(514,18,14,1,8)
(515,34,35,1,7)
(516,24,26,1,8)
(517,41,39,1,7)
(518,8,5,1,1)
(519,27,25,1,1)
(520,38,36,1,7)
(521,32,29,1,1)
(522,0,3,1,10)
(523,5,3,1,1)
(524,30,29,1,8)
(525,25,26,1,1)
(526,13,11,1,7)
(527,2,3,1,10)
(528,30,27,1,9)
(529,3,0,1,1)
(530,23,22,1,10)
(531,49,0,1,1)
(532,2,5,1,7)
(533,37,34,1,1)
(534,49,0,1,10)
(535,22,25,1,1)
(536,28,29,1,1)
(537,40,38,1,1)
(538,28,24,1,9)
(539,13,9,1,1)
(540,21,18,1,1)
(541,24,20,1,1)
(542,25,26,1,6)
(543,41,39,1,1)
(544,37,40,1,1)
(545,17,20,1,1)
(546,49,0,1,1)
(547,44,42,1,8)
(548,26,29,1,7)
(549,6,4,1,1)
(550,5,2,1,1)
(551,25,21,1,9)
(552,14,12,1,6)
(553,39,41,1,1)
(554,29,26,1,9)
(555,12,15,1,1)
(556,14,16,1,1)
(557,16,14,1,1)
(558,31,32,1,1)
(559,4,6,1,1)
(560,35,31,1,6)
(561,49,0,1,10)
(562,34,32,1,7)
(563,10,6,1,9)
(564,19,18,1,8)
(565,6,9,1,1)
(566,43,42,1,7)
(567,22,23,1,8)
(568,21,20,1,10)
(569,8,5,1,1)
(570,24,26,1,1)
(571,4,1,1,1)
(572,37,36,1,9)
(573,10,13,1,1)
(574,5,2,1,1)
(575,18,20,1,1)
(576,33,30,1,1)
(577,25,27,1,7)
(578,1,4,1,1)
(579,21,22,1,1)
(580,19,18,1,7)
(581,17,16,1,1)
(582,25,27,1,8)
(583,47,43,1,7)
(584,18,19,1,6)
(585,31,34,1,1)
(586,20,19,1,1)
(587,7,10,1,8)
(588,35,34,1,1)
(589,38,36,1,1)
(590,49,46,1,8)
(591,10,12,1,6)
(592,20,23,1,1)
(593,12,13,1,1)
(594,36,32,1,1)
(595,15,11,1,9)
(596,25,26,1,1)
(597,29,30,1,1)
(598,37,40,1,9)
(599,36,38,1,1)
(600,34,35,1,6)
(601,8,5,1,10)
(602,11,9,1,10)
(603,25,26,1,6)
(604,42,43,1,8)
(605,44,46,1,1)
(606,29,28,1,1)
(607,23,20,1,1)
(608,23,21,1,6)
(609,38,35,1,1)
(610,47,43,1,7)
(611,5,8,1,1)
(612,20,21,1,1)
(613,11,8,1,1)
(614,36,38,1,1)
(615,49,0,1,8)
(616,48,49,1,1)
(617,31,29,1,9)
(618,42,39,1,7)
(619,11,12,1,7)
(620,30,33,1,6)
(621,26,25,1,1)
(622,15,16,1,1)
(623,31,28,1,1)
(624,6,2,1,7)
(625,44,45,1,7)
(626,21,23,1,1)
(627,29,31,1,1)
(628,24,21,1,10)
(629,31,32,1,9)
(630,8,10,1,1)
(631,13,16,1,1)
(632,12,9,1,9)
(633,10,9,1,1)
(634,34,31,1,1)
(635,29,28,1,1)
(636,32,33,1,1)
(637,16,13,1,9)
(638,35,33,1,8)
(639,42,39,1,8)
(640,41,40,1,1)
(641,37,33,1,1)
(642,3,1,1,1)
(643,25,22,1,1)
(644,9,12,1,1)
(645,27,26,1,1)
(646,49,0,1,1)
(647,19,22,1,1)
(648,36,39,1,1)
(649,7,8,1,9)
(650,25,21,1,7)
(651,43,46,1,9)
(652,14,10,1,8)
(653,26,29,1,1)
(654,28,29,1,1)
(655,35,37,1,6)
(656,34,32,1,7)
(657,49,0,1,9)
(658,36,39,1,6)
(659,48,49,1,1)
(660,30,29,1,10)
(661,17,16,1,1)
(662,42,44,1,7)
(663,15,17,1,8)
(664,22,20,1,8)
(665,22,24,1,1)
(666,10,7,1,10)
(667,19,21,1,6)
(668,35,33,1,6)
(669,49,45,1,1)
(670,4,1,1,1)
(671,38,40,1,8)
(672,3,2,1,1)
(673,23,24,1,1)
(674,3,6,1,1)
(675,42,45,1,1)
(676,28,29,1,6)
(677,46,49,1,9)
(678,38,35,1,7)
(679,30,26,1,1)
(680,49,46,1,9)
(681,44,42,1,1)
(682,44,41,1,7)
(683,45,43,1,1)
(684,26,24,1,9)
(685,16,14,1,10)
(686,37,35,1,8)
(687,44,41,1,1)
(688,34,35,1,1)
(689,25,22,1,1)
(690,7,6,1,10)
(691,42,39,1,1)
(692,43,45,1,7)
(693,18,16,1,1)
(694,28,29,1,1)
(695,43,40,1,1)
(696,24,21,1,1)
(697,43,39,1,9)
(698,13,9,1,6)
(699,12,11,1,9)
(700,19,16,1,7)
(701,28,30,1,10)
(702,1,2,1,8)
(703,12,13,1,10)
(704,42,41,1,10)
(705,7,5,1,1)
(706,35,37,1,6)
(707,25,27,1,8)
(708,5,8,1,10)
(709,26,23,1,1)
(710,38,37,1,7)
(711,9,11,1,10)
(712,14,10,1,1)
(713,20,23,1,1)
(714,11,8,1,7)
(715,43,40,1,1)
(716,42,38,1,1)
(717,12,9,1,1)
(718,40,36,1,10)
(719,36,39,1,7)
(720,5,8,1,1)
(721,38,40,1,7)
(722,9,7,1,6)
(723,5,2,1,10)
(724,2,4,1,8)
(725,26,25,1,1)
(726,29,27,1,1)
(727,24,22,1,1)
(728,13,15,1,1)
(729,19,20,1,9)
(730,16,13,1,1)
(731,0,3,1,1)
(732,16,18,1,1)
(733,39,40,1,1)
(734,35,37,1,10)
(735,1,0,1,1)
(736,15,16,1,9)
(737,21,20,1,6)
(738,38,41,1,1)
(739,37,34,1,1)
(740,41,38,1,9)
(741,36,38,1,6)
(742,22,23,1,6)
(743,9,10,1,1)
(744,28,27,1,1)
(745,9,10,1,10)
(746,42,45,1,1)
(747,43,45,1,8)
(748,7,3,1,1)
(749,5,2,1,10)
(750,48,45,1,1)
(751,21,18,1,1)
(752,8,6,1,10)
(753,35,33,1,1)
(754,2,3,1,7)
(755,43,44,1,7)
(756,42,43,1,6)
(757,19,21,1,1)
(758,9,5,1,1)
(759,13,14,1,1)
(760,49,45,1,6)
(761,9,7,1,1)
(762,34,31,1,1)
(763,0,1,2,2)
(764,6,8,2,2)
(765,11,8,2,2)
(766,35,33,2,7)
(767,13,15,2,2)
(768,33,29,2,2)
(769,7,10,2,7)
(770,35,36,2,2)
(771,7,8,2,2)
(772,44,40,2,2)
(773,21,19,2,7)
(774,37,35,2,2)
(775,9,5,2,2)
(776,46,43,2,8)
(777,27,29,2,11)
(778,27,28,2,2)
(779,20,23,2,10)
(780,15,17,2,2)
(781,8,10,2,2)
(782,5,1,2,2)
(783,30,32,2,2)
(784,0,1,2,7)
(785,30,33,2,2)
(786,41,44,2,2)
(787,22,20,2,9)
(788,27,29,2,11)
(789,25,21,2,2)
(790,30,29,2,9)
(791,43,41,2,2)
(792,8,4,2,2)
(793,31,30,2,9)
(794,17,15,2,2)
(795,30,26,2,2)
(796,46,42,2,2)
(797,41,37,2,2)
(798,26,23,2,8)
(799,22,21,2,11)
(800,15,16,2,2)
(801,25,22,2,2)
(802,1,4,2,9)
(803,29,25,2,2)
(804,33,30,2,9)
(805,39,41,2,10)
(806,35,31,2,2)
(807,7,8,2,11)
(808,27,28,2,2)
(809,13,11,2,7)
(810,34,33,2,2)
(811,16,18,2,2)
(812,15,12,2,10)
(813,24,26,2,8)
(814,15,12,2,2)
(815,9,6,2,2)
(816,4,7,2,2)
(817,49,0,2,7)
(818,34,32,2,2)
(819,40,38,2,8)
(820,17,16,2,8)
(821,15,11,2,2)
(822,37,34,2,2)
(823,34,32,2,2)
(824,47,44,2,7)
(825,6,2,2,2)
(826,9,11,2,2)
(827,28,31,2,8)
(828,39,36,2,8)
(829,39,40,2,7)
(830,29,27,2,2)
(831,22,23,2,8)
(832,44,47,2,2)
(833,44,45,2,2)
(834,12,11,2,9)
(835,31,28,2,10)
(836,13,9,2,9)
(837,39,42,2,11)
(838,44,42,2,2)
(839,4,7,2,2)
(840,6,8,2,2)
(841,23,22,2,2)
(842,39,36,2,9)
(843,19,20,2,7)
(844,28,25,2,2)
(845,12,13,2,2)
(846,29,31,2,11)
(847,5,4,2,7)
(848,10,12,2,2)
(849,1,2,2,2)
(850,34,36,2,2)
(851,34,32,2,10)
(852,19,22,2,9)
(853,3,4,2,9)
(854,23,24,2,7)
(855,32,30,2,9)
(856,45,41,2,2)
(857,37,35,2,9)
(858,29,26,2,8)
(859,9,12,2,2)
(860,32,33,2,2)
(861,30,29,2,2)
(862,36,33,2,9)
(863,6,5,2,9)
(864,36,39,2,8)
(865,37,40,2,2)
(866,32,29,2,9)
(867,49,48,2,2)
(868,41,43,2,2)
(869,34,37,2,9)
(870,43,44,2,2)
(871,15,16,2,2)
(872,43,45,2,2)
(873,5,8,2,10)
(874,10,11,2,7)
(875,28,31,2,2)
(876,40,42,2,11)
(877,48,44,2,9)
(878,20,16,2,2)
(879,12,9,2,2)
(880,36,34,2,2)
(881,5,4,2,8)
(882,44,46,2,11)
(883,5,6,2,2)
(884,1,4,2,7)
(885,17,15,2,11)
(886,28,24,2,10)
(887,34,33,2,7)
(888,5,4,2,2)
(889,17,15,2,7)
(890,37,34,2,10)
(891,20,16,2,9)
(892,0,1,2,8)
(893,1,0,2,2)
(894,9,10,2,2)
(895,9,8,2,9)
(896,32,28,2,2)
(897,33,36,2,2)
(898,47,48,2,7)
(899,44,42,2,2)
(900,40,36,2,2)
(901,32,30,2,7)
(902,49,46,2,7)
(903,23,20,2,10)
(904,49,0,2,7)
(905,30,27,2,2)
(906,46,42,2,2)
(907,4,5,2,7)
(908,6,4,2,8)
(909,45,48,2,2)
(910,35,34,2,11)
(911,17,15,2,2)
(912,39,35,2,2)
(913,26,25,2,10)
(914,21,19,2,2)
(915,13,16,2,8)
(916,8,5,2,2)
(917,41,43,2,11)
(918,9,8,2,2)
(919,0,1,2,2)
(920,37,35,2,2)
(921,41,40,2,2)
(922,39,42,2,2)
(923,22,23,2,2)
(924,17,15,2,2)
(925,14,10,2,8)
(926,20,23,2,9)
(927,21,22,2,2)
(928,29,28,2,10)
(929,32,28,2,7)
(930,24,21,2,11)
(931,13,9,2,9)
(932,16,14,2,7)
(933,37,38,2,2)
(934,9,6,2,2)
(935,15,14,2,8)
(936,19,20,2,2)
(937,14,11,2,2)
(938,46,48,2,2)
(939,25,27,2,2)
(940,8,5,2,8)
(941,6,7,2,2)
(942,7,3,2,11)
(943,34,37,2,2)
(944,9,10,2,2)
(945,47,43,2,2)
(946,36,32,2,2)
(947,33,34,2,2)
(948,21,17,2,2)
(949,47,44,2,10)
(950,13,10,2,11)
(951,35,36,2,2)
(952,18,21,2,10)
(953,42,40,2,7)
(954,31,27,2,11)
(955,10,11,2,8)
(956,41,39,2,2)
(957,29,31,2,11)
(958,35,32,2,2)
(959,40,41,2,2)
(960,10,7,2,8)
(961,10,8,2,2)
(962,39,35,2,2)
(963,30,33,2,10)
(964,48,49,2,2)
(965,7,4,2,2)
(966,12,15,2,8)
(967,21,18,2,7)
(968,10,13,2,2)
(969,7,9,2,10)
(970,36,39,2,9)
(971,26,29,2,9)
(972,5,4,2,8)
(973,24,22,2,2)
(974,7,5,2,2)
(975,14,16,2,2)
(976,15,14,2,10)
(977,13,12,2,2)
(978,22,24,2,11)
(979,36,37,2,2)
(980,13,15,2,2)
(981,25,21,2,7)
(982,10,12,2,8)
(983,12,9,2,2)
(984,46,42,2,7)
(985,0,3,2,11)
(986,11,8,2,2)
(987,41,40,2,11)
(988,7,3,2,10)
(989,5,7,2,10)
(990,20,17,2,9)
(991,12,14,2,2)
(992,14,13,2,10)
(993,44,42,2,2)
(994,44,47,2,2)
(995,43,40,2,11)
(996,29,26,2,2)
(997,14,10,2,2)
(998,1,3,2,8)
(999,2,3,2,9)
(1000,11,12,2,2)
(1001,13,9,2,11)
(1002,17,18,2,10)
(1003,43,44,2,2)
(1004,38,39,2,2)
(1005,9,10,2,9)
(1006,33,32,2,2)
(1007,41,40,2,2)
(1008,3,1,2,9)
(1009,31,32,2,2)
(1010,13,9,2,11)
(1011,23,19,2,2)
(1012,46,47,2,7)
(1013,10,11,2,2)
(1014,7,10,2,2)
(1015,12,13,2,7)
(1016,32,33,2,8)
(1017,10,7,2,10)
(1018,49,0,2,7)
(1019,13,12,2,2)
(1020,19,18,2,9)
(1021,40,39,2,7)
(1022,33,34,2,2)
(1023,24,22,2,2)
(1024,14,11,2,7)
(1025,22,24,2,11)
(1026,10,6,2,7)
(1027,44,43,2,8)
(1028,22,23,2,2)
(1029,45,41,2,7)
(1030,48,46,2,2)
(1031,48,49,2,2)
(1032,12,14,2,2)
(1033,7,5,2,11)
(1034,10,6,2,2)
(1035,4,1,2,2)
(1036,43,42,2,2)
(1037,16,13,2,11)
(1038,43,39,2,2)
(1039,5,8,2,7)
(1040,39,40,2,2)
(1041,45,41,2,2)
(1042,6,7,2,8)
(1043,30,29,2,2)
(1044,38,35,2,2)
(1045,9,5,2,2)
(1046,21,23,2,7)
(1047,23,22,2,2)
(1048,37,39,2,2)
(1049,33,34,2,8)
(1050,27,30,2,2)
(1051,16,15,2,2)
(1052,11,14,2,2)
(1053,24,21,2,8)
(1054,40,37,2,11)
(1055,2,5,2,2)
(1056,12,15,2,2)
(1057,49,48,2,2)
(1058,34,33,2,8)
(1059,20,23,2,2)
(1060,32,33,2,2)
(1061,4,0,2,2)
(1062,15,13,2,9)
(1063,31,27,2,11)
(1064,18,21,2,2)
(1065,49,47,2,2)
(1066,22,19,2,8)
(1067,42,41,2,10)
(1068,32,29,2,2)
(1069,42,40,2,7)
(1070,45,44,2,10)
(1071,5,1,2,2)
(1072,47,43,2,11)
(1073,25,26,2,2)
(1074,19,17,3,3)
(1075,6,7,3,9)
(1076,44,46,3,10)
(1077,22,19,3,12)
(1078,35,31,3,12)
(1079,11,12,3,3)
(1080,21,20,3,3)
(1081,16,14,3,12)
(1082,28,25,3,3)
(1083,3,2,3,10)
(1084,31,29,3,3)
(1085,17,15,3,3)
(1086,24,25,3,10)
(1087,7,5,3,3)
(1088,18,15,3,3)
(1089,6,4,3,3)
(1090,45,47,3,3)
(1091,46,44,3,3)
(1092,44,43,3,8)
(1093,43,45,3,3)
(1094,9,11,3,9)
(1095,44,42,3,3)
(1096,21,23,3,9)
(1097,30,32,3,9)
(1098,31,27,3,11)
(1099,33,35,3,8)
(1100,30,28,3,3)
(1101,12,9,3,3)
(1102,12,8,3,10)
(1103,3,4,3,10)
(1104,38,41,3,10)
(1105,35,32,3,12)
(1106,11,9,3,3)
(1107,7,8,3,11)
(1108,21,24,3,9)
(1109,21,18,3,3)
(1110,19,16,3,3)
(1111,11,10,3,3)
(1112,41,38,3,3)
(1113,11,8,3,9)
(1114,9,11,3,3)
(1115,0,1,3,3)
(1116,12,13,3,3)
(1117,31,30,3,3)
(1118,13,9,3,3)
(1119,43,41,3,10)
(1120,20,16,3,9)
(1121,36,39,3,3)
(1122,32,31,3,12)
(1123,10,11,3,3)
(1124,10,6,3,8)
(1125,14,11,3,9)
(1126,31,30,3,3)
(1127,16,14,3,11)
(1128,16,15,3,3)
(1129,14,17,3,9)
(1130,8,7,3,3)
(1131,9,11,3,12)
(1132,27,25,3,3)
(1133,44,41,3,10)
(1134,40,39,3,12)
(1135,22,24,3,8)
(1136,10,11,3,3)
(1137,39,40,3,3)
(1138,28,30,3,12)
(1139,42,43,3,3)
(1140,2,0,3,12)
(1141,37,36,3,3)
(1142,24,20,3,9)
(1143,24,27,3,12)
(1144,32,33,3,12)
(1145,8,7,3,11)
(1146,14,10,3,3)
(1147,22,24,3,3)
(1148,15,12,3,3)
(1149,18,15,3,12)
(1150,49,0,3,3)
(1151,25,23,3,3)
(1152,17,19,3,3)
